Product,Review,Ratings
Bluetongue Premium Lager,"Another Aussie Macro beer that aint half bad! That's right you english bitches...I used aint....and I aint gonna stop either! This beer poured Golden into a glass....style of glass I don't know and don't give a SHEET! Standard smell from a Macro brew....grain, yeast, etc. It did come off the palate dry, which to me leans more toward a Beck's/Pils Urquel grouping. SESSION....NO QUESTION! Stay parched my friends!",4.0
Bluetongue Premium Lager,"note to begin with, this bottle was terribly skunked.
Appearance is lager like clear yellow with little head remaining.
Smell is skunk, skunk, skunk, i suggest this'd be better straight from the bottle.
Taste is actually good for a lager, not complex but smooth.
Mouthfeel is satifactory, that is all.
Drinkability is, its cheap, not bad flavour, pretty average",3.0
Bluetongue Premium Lager,"This brew pours a see through urine colour with decent carbonation that leaves behind a fast vanishing one finger head and very little lacing,the aromas are horrible weak grains and flat wine which is almost very similar to a macro brew,it has a horrible overcarbonted mouthfeel which has body whatsoever and exudes tastes of weak grains again and some pale malts with a touch of light fruitiness right at the end,overall make no mistake this is as close to a macro brew that you will find and does not interest me at all i will avoid this brew at all costs i say you do the same.",2.0
Bluetongue Premium Lager,"This will be the lowest ranked beer I will ever review. If I ever find another beer that is more repulsive than this one, I may cut off my tongue with an electric meat carver.

There is nothing special about the appearance. Lots of action going on. Very light copper-ish color. Small lacing, small head.

Smells awful. Smells like a lizard fell into my car's air conditioner, died, stayed in there for 13 days and then I turned the AC on max.

I didn't finish this beer. It tastes like carbonated piss. In fact, this is the most carbonated beer I've ever had. Bud Light and Coors Light reign supreme over this beer. Blue Tongue literally tastes and feels more like club soda than actual beer. If anyone drank enough of this to become intoxicated, they should be shot on site.

Mouthfeel is just as bad. It tastes like licking a corroding battery. Its almost as if the brewery stole a bunch of pennies from the homeless, melted them and used them as ingredients in this beer.

The drinkability is rated low because you can't stomach this beer.

May God have mercy on the creators of this beer. There is certainly a special seat in hell for whoever came up with it.",1.5
Bluetongue Premium Lager,"Pours a very pale colour like distilled urine, strong carbonation with minimal white head, retains thanks mainly to that strong carbonation. Lacing is a fairly standard streaky white. Looks alright.

Nose has a fair hit of hops with a strong POW aroma. Unpleasant sticky sweet fragrance rather like honey, but I think it's a rice adjunct aroma. Pretty standard and a bit unpleasant.

A strong sticky rice flavour on the mid-palate, quite insipid. Mostly saccharine with a bit of a very light phenolic hop towards the back. Finish is very bland, with not much, really doesn't have much of an aftertaste. A bit sweet is all, fairly boring and thin.

Mouthfeel is not too bad, a bit sticky for a pale lager though. A little bit of tingle saves it.

Not a great beer, adjuncty and dull, needs more of everything really.",2.0
Bluetongue Premium Lager,"Pale gold pour with a rapidly fading dismal head. Lively carbonation.
Aroma is of grainy malt, lemon juice and some faint grassy and metallic hops. Typical boring aussie lager.
Very similar flavours. Grainy aussie malt combining with a weak metallic bitterness threatens to block out any other flavours.
Active carbonation suits the style well.",2.5
Bluetongue Premium Lager,"Ouch, this was kind of a disappointing lager.

Light golden color with little head, very noticeable skunky smell at first, and on first couple of sips.

Skunkiness eventually gives way to a slightly malty flavor, with not much else happening.

As a plus, it has an OK finish & aftertaste, but not what I was hoping for (a lager to go with my roast chicken).",3.0
Bluetongue Premium Lager,"Wow lot of hate for this beer, but hey its suppose to be a non offending lager for all those living in Oz. Its like a gateway beer but lets be serious its a quality limited taste/offending lager. But yes it didn't live up to any expectations.

Appearance- A very pale golden lager, its full of carbonation
Nose- None wait- Like a lager, with limited sweet carmel malt,
Taste- Initially nothing, rather its all about mouthfeel and slight bitterness. After much hunting, there is sweet malt and flavors. I agree with others in that there is something sharp/herbal&grassy in there.
Mouthfeel is nice and effervescent with a slick medium/light body.
Unlimited Drinkable- because of its great mouthfeel",3.0
Bluetongue Premium Lager,"Pale yellow. No head (sigh). Smells macro lagerish. That weird bitter (""crisp"" and ""clean"") twinge, you know? But the taste is actually very pleasant. It is clean. Perhaps not quite so crisp, but it's a bit sweet, has a little body to it. Very pleasant drinking on warm (probably not hot) evenings on the bay...

But, hey, I'm also a sucker for the marketing aspects - I like the little lizard. The graphics on the glasses do it for me (it's the lizard again, of course).",4.0
Bluetongue Premium Lager,"I paid premium dollar for this boutique priced, beer. Label say Tasmanian bittering hops and late imported Hallertauer hops. I think that means, cheap Pride of Ringwood for bittering, and that the Hallertauer missed the wort and spilled on the floor.

It poured with a nice big quick disappearing head.

Aroma is slightly grassy with a chemical smell that is so typical for Pride of Ringwood.

Taste is similar and a tad sweet,but quite drinkable if you drink it from the bottle close to freezing point. (stay away from glassware since you might inhale the skunk aroma)

It's quite lively with more head and effervescence then VB XXXX etc. But for $60 a carton it should be gnomes dancing on my palate. Last time I felt this stupid after purchasing a carton of beer must been when I bought a carton of Hahn Ice.",1.5
Bluetongue Premium Lager,"This pours a clear golden colour. Minimal head and not a lot of visible carbonation.

I get a little bit of fruitiness but only when I give it a good shake up in the glass. Not a lot else.

Just a big glass of bland. A bit of sweetness in there which I think would get a bit too much after a while.

Not even anything to recommend it with regards to mouthfeel.

A very average brew.",2.5
Bluetongue Premium Lager,"A: Straw, 1 finger head...crisp, clean, amazing amount of carbonation - full on, like a spa bath nearly ;-)
S: Typical grassy lager hops, touch of fruityness. & they seem keen on using caramel in their beers
T: initial sweetness across the palate, carbonation a little milder than it looks...little fruity, followed by only a minute hint of hops bitterness to finish. Little dry, & does finish clean. Once again some caramel (their light has a heap of caramel)
M: Light to medium, crisp, & alive with carbonation.
D: very typical of a mainstream aussie macro lager...only a tad sweeter & fruitier. Still had that renowned dank chemical metallic aftertaste, but nowhere near as pronounced as VB, Melb etc. Maybe its our water!!!
Could drink more of this & would choose this over some other mainstream macros like VB, CUB, but maybe a little too alive in carbonation for me.",3.0
Bluetongue Premium Lager,"Appearance - 3.0
Poured a finger and a half of white head that quickly reduced to a paper thin layer over a very pale straw body.

Smell - 2.0
Barely any aroma whatsoever, all I got was an odd chemical smell.

Taste - 3.0
The lack of off flavours and pride of ringwood metal puts this a cut above the macro lagers of Australia. Sadly, there is little other taste to recommend it by - sugary sweetness, faint husk and grain flavour, very little hop character or bitterness, and a dry finish with little aftertaste.

Mouthfeel - 3.0
Moderately carbonated, feels a little watery but goes down easily.

Drinkability - 3.5
Very easy to drink, sessionable too, but not for those who like their beer to have taste.

OVERALL - 2.85
The blokes at Bluetongue obviously believe in the philosophy that a blonde lager should be crisp, refreshing, and almost devoid of flavour. This said, I would rate this above Australian brewed Heineken and any Aussie macro lager you care to name with the exception of Boag's Draught. Not a bad beer, but hardly a craft beer.",3.5
Bluetongue Premium Lager,Poured a medium straw colour with a finger width head that dissipated rather quickly. Has a rather fruity odour which reminds me of plums and cherries. It has a rather sweet flavour and is really light and refreshing on the palate. Very easy to drink and would be something suitable for a BBQ at the beach. I was pleasantly surprised with this beer.,3.5
Bluetongue Premium Lager,"A: Light colored hay with a nest of bubbles at the bottom of the glass, releasing some to float to the surface. Head is a nice, snow white pillow resting on top of the body.

S: Astringent hops, slightly sour grains, little bit of skunk and coins.

T: Ugh. Tastes like white grape juice with a stale grainy aftertaste. Finishes copper with mineral aspects. Not going to spend anymore time on this.

M: Medium body with a lot of carbo sting.

D: The beers appearance had something going for it but it went downhill fast. I wonder if this beer didn't make the trip from down under gracefully. Regardless, its not very good and I wouldn't recommend it to anyone.",2.5
Bluetongue Premium Lager,"Man I hate this beer and what it represents.

Bluetongue is (part ?)-owned by a prominent Sydney media player, and has been a remarkable success story in how one can convince the beer-swilling populace that they don't have to remain loyal to VB or New.

I wish I had a buck for every BBQ coversation I've had where the bloke says ""Did you say you're into beer ? Have you tried that Bluetongue... jeez it's good"".

So it's got a very, very big market: the brand-loyal beer drinker who is open to trying something ""premium"" (other than Crown Lager).

But for those who actually do know their ales from their lagers, it is a disappointing beer. Starts with nice grain & malt & hop aromas, but it all slips away into an incipid flavour & mouthfeel.

Stick to Cascade Premium Lager, is my suggestion.",2.5
Bluetongue Premium Lager,"Bluetongue's pale, straw gold lager is crystal clear and teeming with standard sized bubbles that race to the surface. The bright white head drops shortly, but a thin surface covering is maintained by the rising bubbles; and it does leave some nice rings of craggy lace in its wake.

The nose is lightly skunked (this has a green bottle, whereas their pilsner is brown), but not enough to overshadow its sweetish malt and remaining grassy hops.

In the mouth it's effervescent and crisp with a medium body.

The flavor is fuller than might be expected, and offers some lightly sweet and surprisingly grainy maltiness (I was expecting more adjunct) and grassy and floral hop flavors. It's backed by a solid bitterness, and it finishes dry with a quick passing note of grainy malt that fades to reveal some some residual hop flavor and bitterness.

Overall, this compares quite nicely with many European lagers. It's refreshing, rounded, and has enough character and integrity to keep it interesting and rewarding for more than one go round. Quite nice!",4.0
Bluetongue Premium Lager,"Green 12 oz bottle. Reptile on the label has a blue tongue. Quick blurb on the back claims its naturally brewed in the finest traditions of Australia's Hunter Valley. Ok, fair enough, I'm just curious what the fine tradition Hunter Valley has? Anyway on to the brew at hand. Poured into a pils glass it forms a decent fizz head that falls to a thin cover and spotty lace. The body of this brew is amazingly pale and ultra highly filtered, hardly a shade of color to this.

Light, sweet malts hit the palate first. Heavy Grainy, wheat, hay aspect to this and not all that clean to me. It's always been hard for me to describe most Euro Pales, there is something about them that reminds me of a baby's diaper type funkyness too them. Must be something in the malts I would guess because as with the others this is a fresh offering. A bit of a cooked vegetables on the backside. Finishes fairly crisp.

Notes: A long way for this beer to come to be average to below average, and at 4.9% delivered from great distances I can see this being short lived. All told it was one and done.",2.5
Bluetongue Premium Lager,"Lightish champagne gold. Filmy head, which disappears very quickly. Minimal lacing and carbonation. Quite insipid looking.

Sweet hoppiness on the nose, very light. Hints of honey, but rather reminiscent of a plain lager. It's ok, but a little bland.

Nice sharp entry on the palate. Crisp bitterness and a hint of lager yeastiness. Drops away very quickly to a watery aftertaste. It's remarkably bland, but I do believe it's better than the generic Australian swill. It's an easy drinking, rather forgettable beer.",3.5
Bluetongue Premium Lager,"I am drinking a bottle of this chilled in a pint glass.
The beer pours a bright clear gold color with bleached white head that foams up 1 cm and fades quickly to a thin sruface layer. The aroma is grainy malt and dominant skunkiness. uh oh!
First sip reveals lite to medium body with fine mild carbonation.
Flavor is starting sweet caramel and sugar witha bit of spicy and grassy hops moving in and then finishes grainy and husky malt. The skunk does not come through on the flavor much as the nose had advertised. A decent enough drinking beer that goes down easy. i wish it didnt smell so bad!",3.5
Grolsch Krachtig Kanon,Too robust for my stout arse,3.25
Grolsch Krachtig Kanon,"Visited Amsterdam; made a grocery store run and picked up a dozen random bottles. This was one, and I didn't even check the ABV until halfway through (shortly after thinking, ""good lord, this is sweet"").

It *is* sweet. Cloyingly sweet. And sharp. And malty, but otherwise bland and only slightly beery. Interesting, I guess, but no one's version of a great beer.",2.5
Grolsch Krachtig Kanon,"30cl bottle. Clear amber with a very thin white head. Very sweet, with notes of malt sugar, boiled grains, bitter hops and alcohol.",3.0
Grolsch Krachtig Kanon,"Light orange with a quickly disappearing layer of foam, which makes it look like a root beer within a few seconds. The smell is not that bad: fresh, herby and yeasty. The taste however is: an unholy matrimony of sugar and booze with some malt. No attempt has been made to hide this guy's huge abv. Though it can be pretty refreshing despite its abv, please skip this one. Taste should always be priority number one.",2.5
Grolsch Krachtig Kanon,"Served in a flute at 6*C
Appearance - Standard lager colouration, heavy CO2 and rocky head that dies off instantly and leaves little lace.

Smell - Oddly chemical with grainy corn possibly.

Taste - Medical alcohol and a very off putting chemical element.

Mouthfeel - Watery and metallic.

Overall - The drink-ability of this one is almost nil. Drain pour unless you are a homeless park drinker!!! (I don't mean that to be as harsh as it sounds I do feel for people in that situation but still.... this is a beer I associate with homeless alcoholics not a good look or a good beer) My advice is avoid this one.",1.0
Grolsch Krachtig Kanon,"Not bad for a strong lager, very hard to find.",3.5
Grolsch Krachtig Kanon,"Not amazend me. Strange and difficult. Malty aroma and flavor, very sweet. Definitely feel the alcohol and it's not a plus. Slightly saturated. I would not return to this beer.",2.75
Grolsch Krachtig Kanon,"Dark yellow, almost pale orange colour; nice head, absolutely clear. Not much in the nose, maybe some orange, no hops, fairly sweet. It tastes of sweet corn and slightly artificial. Undercarbonated.
Honestly there is no reason to drink this beyond getting drunk fast. There is nothing really revolting about this, but neither is there anything good.",2.0
Grolsch Krachtig Kanon,"Picked up a 500ml can at Albert Heijn supermarket. A beer calling itself ""Kanon"" is not something I can resist.

I wish I had though.

Kanon pours like a lazy lager, slightly gloopy but bright and golden. Mildly carbonated, with a bit of white fluff pretending to be a head. Visually interchangeable with any other ""superlager"" (think Gordon's Finest Platinum and siblings).

The nose, while initially pleasantly fruity, quickly turns ugly: solvents and booze, with a bland undertow of dough-like malt. A bit chemical. Literally takes 2 seconds to lose all fragrance in the glass.

Flavour is booze, layered with booze, with hints of booze and a delicate touch of booze. Seriously: it's a mouth-numbingly boozy and altogether unpleasant monster of a beer. While there are plenty beers around with higher ABV, this is one of those beers which seems to be designed just to show off the booziness.

Overall, this beer does not seem to be designed for people who actually enjoy drinking beer. People who enjoy getting drunk possibly might like it, as it gets the job done quickly, if a little unpleasantly.",1.5
Grolsch Krachtig Kanon,"With incredible strength that lands this massive lager somewhere between a blonde dopplebock and an imperial pilsner, the beer piques my interest in ways that I hadn't thought possible during my travels in Curacao. Taking a break from island activities and settling in with this beer and a good old American basketball game on television makes for one memorable evening.

The beer opens with a hearty pilsner pour that showcases its immense malt additions with strong honey-straw colors, firm golden highlights, and brilliant clarity. Racy carbonation fuels a stark white head that retains well for half the session, but the foam eventually succumbs to the enormous alcohols.

Honey, herbs, flowery notes, and a grainy-sweet scent emit from the glass and fill the nose with a strong presence of freshly kilned barley, baking bread, cookie dough, and springtime bouquet. Because of the light character of malt and hops, the strong alcohols allow for a rosy spirits scent to emerge.

Malt forward flavors capture well the taste of honey, sweet grains, bread dough, and powdered sugar with much more concentrated taste than the standard strength versions of pilsner beer. Balanced with noble German hops, the floral aromas turn honey-like with perfume and bright taste. Lightly herbal, early notes of lemongrass and fresh grasses turn mildly spicy and bitter to finish. Apple-like sulfur and esters allow for fruitiness that shares pear and apricot notes to rise from time to time.

Medium-full in texture, the residual sweetness gives the beer a fuller and somewhat oily feel, similar to corn syrups. Peppery carbonation gives a zesty mouthfeel with mild carbonic bite in mid palate and finish. The beer closes with very warm alcohols, semi-dry maltiness, and stubborn sweetness to persist in aftertaste.

The strength of Kanon definitely earns its namesake with the power that's twice that of the standard pilsner. This lands the beer somewhere between Samichlaus Helles and a plethora of American microbrewed imperial pilsners.",3.5
Grolsch Krachtig Kanon,"We pour a glowing golden brew. It holds a one finger head of big tannish bubbles. This shows nice retention, leaving spots of lacing all around the glass. Carbonation appears highly active, and no sediment or haze is noted. The nose is sweet, with huge booze, and cloying synthetic strawberry sweetness. The malts are adjuncty and bitter, but lighten up with a pale toast around the edges. With warmth come light banana esters, but even these seem forced and fake. Our first impression is in regard to the surprising bitterness. As we sip, that same cloying sweetness from the nose comes in the form of dextrin sugars and concentrated berry syrups. Booze is apparent right off the bat, giving black pepper spice and lactic sourness. The middle peaks with fusel, fiery booze, decimating all flavoring besides the pale malt base. The malts enhance a bit towards the end, with more caramel sweetness and depth, and some of that toast from the nose begins to seep out. Otherwise, the booziness reigns king and continues through to the end. The aftertaste breathes bitterly of booze and stale adjuncty malts, under ripe bananas, and light caramel. The body is medium, and a bit on the syrupy side, while carbonation is higher. The bubbles prickle the tongue, and leave a big foam throughout the mouth. This initially coats, but eventually dries with astringency from all the massive booziness. There is okay slurp and smack with each sip. The abv is huge, and the beer drinks slowly for that reason.

Overall, what we enjoyed most about this brew was the nose. While it seemed way overdone, muddy, and forced, some of the notes enlivened the nostrils. The flavoring suffered from being overly boozy, and you really had a hard time getting past that to find much of anything at all. Had they been willing to subdue that a bit more, it could have potentially been a much more curious, complex drink.",3.0
Bud Light Mixxtail Firewalker,"Who says that drinking beer CAN't be fun? I live to seek out new CANned beers for The CANQuest (tm) & sometimes things like this surface.

From the CAN: ""Premium Red Hot Cinnamon Apple Cocktail"".

A 25-fl. oz. CAN!?! A-BInBev must love to see me suffer! The Crack! was more like a CANic boom & required a crane to CANmence the Glug. Once I got it started, it acted like pop, fizzing & producing a skim of shimmering head that quickly dissipated. Color was Amber (SRM = > 7, < 9) with NE-quality clarity. Nose smelled like cinnamon-spiced apple juice, which was not all that bad, CANpared to the previous Mixxtail Hurricane. Mouthfeel was thin & watery. The taste was apples & cinnamon, but jeez-o, man, it was as sweet as pop! Whew. This whole series has been far sweeter than what I like to drink, indicating that perhaps I am not its target audience. Finish was semi-sweet with the cinnamon adding just enough of a spicy bite to keep it from being outright sweet. However, it still left me sweating with a sugar rush. Phew.",3.0
Bud Light Mixxtail Firewalker,"Aroma and flavor is cinnamon, mild apples and a real bad alcohol burn that takes over. Really did not care for this, the cinnamon wasn't bad but the last half wasn't good.",1.5
Bud Light Mixxtail Firewalker,Apple cinnamon flavor very addictive and just want to keep drinking more and more of this drink. I think this as a good alternative to any apple cinnamon liquor for less drunkeness,4.0
Bud Light Mixxtail Firewalker,"Bud Light Mixxtail Firewalker - Anheuser-Busch. Not my type of drink by any means, but I'm trying to clean out my fridge, so here we go... Poured from the 16 oz can into a pint glass, this concoction's head is nonexistent, zero lacing, and an amberish body. I'll give them that.

This aroma of this beverage is that of an angry stripper.

This tastes like an apple Jolly Rancher hard candy on bath salts & it wants to devour me. Please send help!

The mouthfeel here is just weird, ok? Just...weird...",2.0
Bud Light Mixxtail Firewalker,"This was a challenge for me to accomplish. Amber colored. Smell was cinnamon with some apples. Apples quickly took a backseat to cinnamon. This led to a disturbing mouthfeel. Very cloying and it put a fire in my belly, a raging bonfire to be exact. I like cinnamon flavored liqueurs, not in my beer however. This had me curled up in the fetal position and whimpering like a puppy after finishing this. Never to have again.",1.0
Bud Light Mixxtail Firewalker,"Bud Light Mixxtail Firewalker brewed by Anheuser-Busch, with an ABV of 8.0% This brew pours out a deep golden amber color with a Small White Head. The head to this brew goes down fast. The smell of Bud Light Mixxtail Firewalker nis sweet with apple cinnamon. The smell is kinda puts me in the mind of a green apple candy, not saying that is a bad thing. Now for the taste, it is sweet apple with a nice cinnamon kick. The cinnamon spice in this brew is nice touch to this brew. You really can't pick up on the 8.0% ABV in this brew. There is a lot going on in this brew. I like the taste of this brew. Bud Light Mixxtail Firewalker has a nice balance to it, there is nothing overpowering about this brew. The mouthfeeel bold rich, spicy,and smooth. Overall I'm giving Bud Light Mixxtail Firewalker a solid 4 out of 5. I would buy this brew again. I'm on the fence with this one, however I do like the taste of this brew. Anheuser-Busch did a nice job with this one.",4.0
Bud Light Mixxtail Firewalker,"I guess my love for cinnamon out weighs the lack of beer qualities this so-called beer posesses. But, truthfully, I did enjoy drinking a 25 ounces can of this stuff and in doing so was wishing I was sitting by a bonfire on a chilly night. And as for rating this against other styles, I'm not sure how to do that, since this is just more or less a weak cinnamon drink with beer ABV.",3.5
Bud Light Mixxtail Firewalker,"Ahhhh yes...Sitting around with good ole friends from my college years ( which only ended a year ago mind you ) drinking some of the usual swills they have always found appealing. Usual BMC crap and occasionally when they felt like being aristocratic wise guys, A Killians Irish penny flavored water...I mean Red.

Nice to see the ole boys, a few of them now married and near obese far cries from their past selves. And still drinking like they are from the slums.

Handed this is what I think was a 10oz can? Maybe?

Look - I won't even pretend I poured this into a glass. So your guess is as good as mine.

Smell - Mmmm...High dosage of cinnamon and rubbing alcohol.

Taste - Overload of cinnamon that could be confused for a terrible alcoholic heat. Rubbing alcohol with cheap rotten grains.

Feel - Highly carbonated with a light body that burns like crabs on the black sea. And I don't mean fishing,

Overall - Why anybody would purchase this on a 90 degree Michigan day is far beyond my level of comprehension. Why anybody would purchase this for any reason is also beyond my comprehension. I just don't understand the whole cinnamon alcohol kick people in my age range ( 21-34 ) are onto.",1.25
Bud Light Mixxtail Firewalker,These Mixxtails are a piss-poor followup to the thoroughly acceptable Ritas. Firewalker in particular tastes about as artificial as apple/cinnamon can taste. Really embarrassing release that will (unsurprisingly) sell.,1.75
Bud Light Mixxtail Firewalker,"25 ounce can poured into a glass

A: Dark orange amber color with lots of carbonation, no head, no lacing, clear, looks like apple juice with carbonation.

A: It has a strong candy apple artificial aroma, very sweet, cinnamon, candy, for 8% ABV it is well hidden, just smells really artificial, no natural aromas coming through.

T: Candy apple, hot cinnamon, a big hit of cheap malt beer flavors, very sweet, finishes with a hot cinnamon aftertaste, taste really awful.

M: Medium mouthfeel, leaves a sticky feeling on the roof of mouth, really sweet.

O: Horrible, it taste really artificial, the apple and cinnamon tastes do not come off as natural at all, I can't understand why anyone would drink this except to get an easy buzz. The beer had no head retention whatsoever.",2.0
Moosehead Light,"No beer has ever been more sought after. Is it Heady Topper? No. Tree house? Pliny? No, no, and no. It did, however prove to be about the most elusive beer in our collection. We have been trying to get a hold of this for the better part of 5 years. For one reason or another, the moose remained loose. We tried ordering it in through Total Wine. No dice. We tried calling the Moosehead rep at a different liquor store. Same result. This was all before the pandemic, meaning no trips to Canada for MD. Finally this summer after two years of no boarder crossing, we brought Moose Light home. It went down like nothing as the boys gathered for a weekend in Maine. The beer was fine. Regular Moose is better, without a doubt. Much more flavor, but moose light, while elusive, was a pretty standard light beer experience.",2.5
Moosehead Light,"Poured from a green 12 oz. bottle. Has a pale straw color with a 1/2 inch head. Smell is very mild, a touch of grains. Taste is weak, some hints of beer? Nothing offensive, just not much there at all. Feels light bodied in the mouth and overall is a below average example of this style.",2.5
Moosehead Light,look 3.5 smell 3.5 taste 3.5 feel 3.5 overall 3.5,3.5
Moosehead Light,"Light bodied, not very flavorful.
A half step above club soda.
Tastes like beer flavored carbonated water.
It's a hometown staple where I'm from so its very common and accessible so I try to be more objective when tasting this beer.",2.75
Moosehead Light,Just a solid light Canadian beer. Very refreshing. Better than Molson Canadian Light. Good job Moosehead.,3.0
Moosehead Light,"Moosehead Breweries Ltd. ""Moosehead Light""
12 fl. oz. green glass bottle, production coded but without freshness dating

Notes via stream of consciousness: Not surprisingly, Moosehead Light tastes a lot like Moosehead, it's just not as rich, nor as hoppy. I'll assume that they're just adding water to lighten it, but it could be more complicated than that. I doubt there's any high-gravity brewing going on that produces more than just one beer though, it's too clean and balanced for that. It's very well made, and the balance that you find in the regular Moosehead remains intact; it's just a little lighter and more refreshing. Of course I still prefer the standard Moosehead, but if I have to have a light beer this is one of my ""go-to"" lights. So let me run through its good points and bad points as compared to the regular. #1, the appearance is not as good. The clear straw-gold body is nice but the head retention and lacing are lacking. #2, the nose is lacking. The beautiful combination of sweetish grainy malt and herbal and floral hops found in the original just isn't there. It's still OK for a light beer, but not nearly as full or bright. #3, just like the aroma, the flavor is watered down (most likely literally). There's some grainy malt which is nice, and some lightly floral and softly herbal hops, but it's not completely satisfying. Again, as a light beer it works, and the cleanliness and balance are impeccable. #4, the finish is good. It remains dry but with some malt and hop character remaining, which is rare for light beers as they usually just disappear from the palate. #5, the body suffers a little bit but not by too much, and the carbonation is gently crisp. It's not too watery. Conclusion: it's at the very least refreshing, I think everyone will give it that, but it's also fairly satisfying - it's like you're drinking a real beer and not some hop-less and almost malt-less carbonated-water. Two thumbs up as far as light beers go!",3.25
Moosehead Light,"Clear yellowish liquid in a green bottle. Aroma of corn, rice, husk and a bit of skunky hops. The flavor has crisp adjunct flavor and a small mineral and skunky hop presence. Light bodied, carbonated well. Subpar beer.",1.75
Moosehead Light,Pours the color if ginger ale. Pretty much a watered-down version of the standard Moosehead lager. The skunkiness in the lager is lessened but so is the general flavor.,2.25
Moosehead Light,"From Club del Gourmet of El Corte Ingles. In Ikea's pilsner glass. Watchig Worst Week 1x05. Another industrial lager, and worst than the typical one",2.0
Moosehead Light,"A-Pours a golden color with a slight head and lacing
A-Aroma has lemongrass hints
T-The taste follows the nose with a lemongrass flavor
M-A medium bodied decently carbonated beer
O-A decent beer",2.5
Moosehead Light,"nothing more than Moosehead with water added to it, bland and very little taste, they are always giving a free promos with this fare, in effort to get consumers to bite.",1.75
Moosehead Light,"Serving Type: 341 mL bottle

Having Been born and raised (and currently living) in New Brunswick, I've grown quite accustomed to the taste of Moosehead Light as it would easily be the most popular Light Beer in this province.

A- The typical golden straw color of the average American Macro Lager. Nothing special here but nothing to really complain about either.

S- The scent of Moosehead Light is quite sweet. Malty cereal grains is really all I can draw from the scent. Once again, nothing particularly interesting about this perspective of the beer but then again, who cares about how a light beer smells??

T- Much like the scent, the taste is fairly sweet with notes of cereal grains (similar to Molson Canadian). Not entirely pleasing but it is quite refreshing on a hot day.

M- Medium to high carbonation. Thin and water-like; a trait that pairs well with its refreshing taste.

O- Don't let my close upbringing with this beer dissuade from the fact that this beer is a great one (speaking of Light Macro Lagers, of course). No, it doesn't hold a candle to the great craft beers in the market today but I really do appreciate Moosehead Light for what it is. If you're looking for a relatively cheap and refreshing light beer and you have the opportunity to pick it up, go ahead and do so. If you go in with the likes of bud light/ coors light in your mind, you might even be a little bit impressed ;D",2.5
Moosehead Light,"Pale yellow pour, small white head with low retention.
Smell of sweet malts, some biscuit and grassy hops, all kinda faint.
Taste of adjuncty sweet malts, somewhat lighter, some lemon zest, touch of apple and mild generic bitterness.
Light bodied, a bit fizzy, clean.
Not many bad notes, but pretty bland. Serves it's purpose nicely, easy drinkable.",3.0
Chill Caribbean Beer,"DATE: July 30, 2022... OCCASION: preparing for the Terrazo Italiano dining experience with the first of three Balashi products to sample... pours a flat, sallow golden body almost devoid of bubbles, with a head that swiftly dissipates to a ring of off-white head--squarely in line with beers that require limes... dish detergent lemon, some astringency, something akin to the garden hose, and cracker malts that don't really stir the interest much... its palate refreshes, swift with a slick malt base, enough effervescence to register its ""real"" ingredients, and a soft, simple aftertaste that cleans rather than satisfies... the flavor is as expected--a beer whose name is, in terms of advertising, a glittering generality, is reduced to the temperature to which it is served... slammable in its 7.4-ounce bottles, it doesn't move the needle for me, though maybe if I were a twenty-something set loose in Aruba, this might be the morning/afternoon beer that keeps me hydrated until the night arrives... for now, it's pure novelty and a donation to Balashi--you can't beat fresh, home-brewed beer in that regard!",2.0
Chill Caribbean Beer,"Had for lunch in 7.5 oz bottle and Karmina’s Kitchen in San Nicholas, Aruba. I liked it better than the Balashi, it had a sweeter and cleaner more refreshing taste. Pilsner is not my favorite, but this was ok.",4.0
Chill Caribbean Beer,"This glorious golden beer reminds me much of a Corona. That being said, you must drink this with a lime, otherwise it is just not great. However if you’re on the beach or CHILLing poolside, it is refreshing to sip on!",2.75
Chill Caribbean Beer,My bestie brought a can of this to Nashville whilst there for my son's hockey tournament. It poured a clear yellow with white head that did not leave much lace. The scent had faint grain notes. The taste was nicely balanced and easy to drink with grain and lemon kisses. The mouthfeel was lighter in body with good carbonation. Overall its a good beer.,3.5
Chill Caribbean Beer,"Poured into a pint glass via can

Color is a light yellow

Smell is a lager..slight malt crispness, light citrus

Tatse follows the nose

Medium carbinationlight mouthfeel

Aruba's version of Bud Light..like Balashi, its not a great beer but tastes better due to the location you are drinking it",3.5
Chill Caribbean Beer,"It's a good beach beer that I would recommend not drinking anywhere but Aruba. This is a pretty unique barley/rice/corn flavor, very sweet. Not much in the aroma. Feel is a little off.",2.5
Chill Caribbean Beer,"LOOK: Golden color with a little fizzy head that dies away quickly. Good clarity but the lack of head or retention hurts the score here.

SMELL: Per the style, you have pale barley malt, heaps of corn, rice and perhaps sorghum or other light brewing grains. Slight buttery DMS.

TASTE: Nondescript malt and adjunct sweetness, like granulated table sugar, then a pinch of citrus, followed by bread and buttery DMS. Hefty sweetness, hop bitterness is there just far too restrained. Light adjunct lager that finishes with cooked veggies. Very basic.

FEEL: Light bodied and well carbonated. Aftertaste has a bit of the DMS and cooked veggie thing going on.

OVERALL: For cheap beer in Aruba this is certainly an option. Stacking up to beer in the states, this just doesn't make the cut whatsoever. Still a perfectly fine cheap simple beer if you find yourself on a beach somewhere remote and don't trust the local water supply. Another flavor of Rice, Corn, Malt mix beer for those with more serious inquiries.",2.0
Chill Caribbean Beer,Reminiscent of miller lite chill,3.25
